field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14
74442,sugarcane,28.1753955956,7.598292977,112.7930173021,23.2605805544,27.3258802452,86.818093038,0,0,0,1,1,0
74443,sugarcane,24.6448540213,5.6615416719,148.5394305203,22.8982565577,29.0085407269,92.420476198,0,0,0,1,1,0
74444,sugarcane,24.9499668817,7.3693986824,89.3811734082,23.2028601595,29.2777701071,85.5073603726,0,0,0,1,1,0
74445,sugarcane,24.5376680647,5.4568584717,83.7197329645,22.7587257223,27.5960825216,88.6096777319,0,0,0,1,1,0
74446,sugarcane,25.5883589165,6.3448382171,110.6596366918,21.5876813145,24.3121661196,94.8578572087,0,0,0,1,1,0
74447,sugarcane,22.2830205578,5.8407371977,129.2937662141,22.8351075374,23.5743594695,94.694294445,0,0,0,1,1,0
74448,sugarcane,26.5149244542,5.0537991722,94.3224259099,21.3826075949,21.6353068596,93.7650825887,0,0,0,1,1,0
74449,sugarcane,28.5559913016,5.2305752432,87.6727345305,22.5614451197,28.6568793183,90.0997989244,0,0,0,1,1,0
74450,sugarcane,20.1490055607,7.1670238104,132.9983650658,24.4880453336,29.5162097985,87.1308204563,0,0,0,1,1,0
74451,sugarcane,20.4856782222,5.5045618596,93.2204085523,24.7929066899,26.8858236109,92.4483703286,0,0,0,1,1,0
74452,sugarcane,29.8247722777,5.5334624319,104.4714256951,22.9320957891,27.7677891103,84.1743531589,0,0,0,1,1,0
74453,sugarcane,20.3389521759,7.4459267096,97.222812618,21.6978058594,21.7125681797,89.1546507417,0,0,0,1,1,0
74454,sugarcane,26.5440352338,6.5532715051,123.6372271583,20.8685735746,29.6534436966,92.82017893,0,0,0,1,1,0
74455,sugarcane,26.5450362945,6.1615068491,75.08597115,23.3353653584,28.4329420691,94.7016652402,0,0,0,1,1,0
74456,sugarcane,25.1749181048,7.2750456729,149.4620466526,24.7421578454,23.5669832611,85.7130319031,0,0,0,1,1,0
74457,sugarcane,29.9924554759,5.200787943,147.8566027953,23.3209538447,28.6075600533,87.086683279,0,0,0,1,1,0
74458,sugarcane,20.5901990869,7.425666143,146.8268487642,22.9888056353,24.8039770311,93.6567466651,0,0,0,1,1,0
74459,sugarcane,26.9340613079,7.4785166562,124.0527227627,20.3888494454,24.0989678949,90.1029514959,0,0,0,1,1,0
74460,sugarcane,21.5334499925,5.242965073,125.1712375002,20.1764642463,25.6015490767,90.4901995761,0,0,0,1,1,0
74461,sugarcane,27.8497249218,5.3731462599,100.6435070344,22.692108645,27.8764849341,94.8997528098,0,0,0,1,1,0
74462,sugarcane,29.7002997374,6.4829831885,114.5937008911,24.8011436229,22.9773864268,95.0040109391,0,0,0,1,1,0
74463,sugarcane,22.2551245761,5.5006456844,123.1062948382,21.0088997625,21.3390365944,87.2473027091,0,0,0,1,1,0
74464,sugarcane,27.2344664836,7.8144960225,91.2292392935,21.1801855791,28.154728403,88.6988707262,0,0,0,1,1,0
74465,sugarcane,26.3567584843,8.4779453325,117.8875985739,24.7671863392,26.8659951451,89.6228610157,0,0,0,1,1,0
74466,sugarcane,25.2088246463,5.2502753632,116.547992491,24.6103776847,25.5031176159,94.031465149,0,0,0,1,1,0
74467,sugarcane,22.9405467156,5.1239316754,77.6045635986,20.0114417821,25.978929184,85.0431280931,0,0,0,1,1,0
74468,sugarcane,22.624561283,5.9000518368,77.7173397941,20.6704008549,21.117747853,84.07771561,0,0,0,1,1,0
74469,sugarcane,27.2073052263,6.0260680141,148.4816724186,21.8311607086,27.2500263924,93.7166840793,0,0,0,1,1,0
74470,sugarcane,21.5825913229,7.5493175384,123.9967600605,22.5706584451,23.06026412,87.0387855993,0,0,0,1,1,0
74471,sugarcane,20.2227001831,6.1152379385,90.9701984228,21.2622661292,28.4104282272,95.9389684259,0,0,0,1,1,0
74472,sugarcane,24.3817167693,5.2286261169,138.7100098807,22.3428009542,24.1660955031,84.7517949877,0,0,0,1,1,0
74473,sugarcane,28.0195006421,7.327848947,128.5579446461,23.0441152698,25.9983542412,91.2087205836,0,0,0,1,1,0
74474,sugarcane,24.4788818173,7.5568683452,110.8437172866,22.2903669615,26.7983172149,92.5025003914,0,0,0,1,1,0
74475,sugarcane,25.7126167538,6.7107614895,78.2713731707,20.9308205654,23.5644407297,94.1890894605,0,0,0,1,1,0
74476,sugarcane,20.8325657636,7.9043452427,90.6798861265,21.2638483481,20.4027542032,90.8600549075,0,0,0,1,1,0
74477,sugarcane,29.4480540866,5.032841958,141.6517843596,23.9468710045,27.0671288025,94.8056935903,0,0,0,1,1,0
74478,sugarcane,22.9188170793,6.0098645682,113.1087714182,22.4815927462,20.5159028754,93.6978567681,0,0,0,1,1,0
74479,sugarcane,20.3721660658,5.5887903371,87.2102110056,23.6311389149,28.7994701705,92.5510604116,0,0,0,1,1,0
74480,sugarcane,26.0328626156,7.1349042125,131.1902097851,22.4569452811,24.884290338,86.6452283466,0,0,0,1,1,0
74481,sugarcane,24.7915525529,5.7078946542,127.7364375969,22.8812104999,29.5135952872,88.5081999272,0,0,0,1,1,0
74482,sugarcane,23.0297875704,5.8205229515,128.0262395018,23.0382740318,20.2276926702,86.4758165928,0,0,0,1,1,0
74483,sugarcane,25.9351045629,6.016555402,102.5925051227,21.4199468189,22.2430985484,93.0059603846,0,0,0,1,1,0
74484,sugarcane,22.9269045449,6.2820813545,101.1050805114,20.6610803098,22.8377744166,94.4946998238,0,0,0,1,1,0
74485,sugarcane,24.4322643534,6.2466254166,124.1461448813,21.1462190774,21.520153436,91.9046305474,0,0,0,1,1,0
74486,sugarcane,29.6259718051,7.7969011652,87.651315223,24.8696866339,25.689784586,90.0084321425,0,0,0,1,1,0
74487,sugarcane,27.0354820338,7.375360153,99.9536608472,21.597720328,28.5337608043,95.4393780997,0,0,0,1,1,0
74488,sugarcane,28.5680575999,6.0406548417,82.4190279593,23.9089504563,21.4160365092,89.085746898,0,0,0,1,1,0
74489,sugarcane,21.0275143526,8.4605613086,88.397546482,22.929079567,22.6111431347,91.0861234392,0,0,0,1,1,0
74490,sugarcane,25.2296845878,6.7213896553,92.2909898362,21.2403224056,21.9451014237,92.6597373305,0,0,0,1,1,0
74491,sugarcane,28.0517828608,8.0785236234,124.0473460474,24.4990151568,22.6355406609,85.6019869633,0,0,0,1,1,0
74492,sugarcane,20.6382411368,7.4065091473,148.1876323457,23.2786356309,26.1779411023,95.2464382457,0,0,0,1,1,0
74493,sugarcane,24.289877108,6.1788709217,100.6806793921,23.5643686048,23.0668523582,84.0188838663,0,0,0,1,1,0
74494,sugarcane,25.3892745965,7.9302156664,96.505154032,21.4345017299,25.7032427442,87.3978546973,0,0,0,1,1,0
74495,sugarcane,25.7065850973,7.5557908696,124.1860935755,22.3901619841,26.5670386346,86.0157065512,0,0,0,1,1,0
74496,sugarcane,20.8396604428,5.0999813489,115.7692485536,21.6772897715,22.2716374518,88.0606917901,0,0,0,1,1,0
74497,sugarcane,26.2700098597,8.0743454302,98.2138935382,21.1764340734,24.8813936915,88.3081048617,0,0,0,1,1,0
74498,sugarcane,29.4035681233,5.43531682,128.567920725,20.5940645739,23.7625699858,89.1025959745,0,0,0,1,1,0
74499,sugarcane,27.8988967229,8.0355601494,128.9850364218,20.4032333537,27.4782621174,89.7813100349,0,0,0,1,1,0
74500,sugarcane,21.2518881849,6.2026206695,96.4027111927,21.9007654019,27.5855403462,86.4817764522,0,0,0,1,1,0
74501,sugarcane,24.1925817243,7.7854831965,93.1561991846,22.7739270179,25.419340776,94.6893293315,0,0,0,1,1,0
74502,sugarcane,25.6743656159,7.2042841296,84.5317750519,24.6805453727,22.5304932834,87.6197389809,0,0,0,1,1,0
74503,sugarcane,21.2689962316,8.0337341433,113.8758300489,22.2724725477,29.1194886222,91.3450301353,0,0,0,1,1,0
74504,sugarcane,22.4771632317,6.7303461713,99.3127550527,21.5586620991,29.5704080034,93.2712823327,0,0,0,1,1,0
74505,sugarcane,21.0053819987,6.680697396,84.2293503249,21.7579502332,28.2675569432,91.5184518992,0,0,0,1,1,0
74506,sugarcane,29.122892014,6.1851679053,78.1906692959,24.9170052863,28.6900140881,88.4019343569,0,0,0,1,1,0
74507,sugarcane,20.6426881897,6.481520291,83.9025350317,24.3845468815,23.0908382749,95.7684793737,0,0,0,1,1,0
74508,sugarcane,26.9105831116,6.1974158403,139.1742840457,21.8347246665,22.1781862273,91.8860333567,0,0,0,1,1,0
74509,sugarcane,28.8757344122,5.7395171384,77.5126506091,24.7386147942,21.0827052487,87.7566763298,0,0,0,1,1,0
74510,sugarcane,23.1665208434,8.3296091188,149.7380557486,20.3542681835,22.4435456343,88.4810176731,0,0,0,1,1,0
74511,sugarcane,29.4836888973,6.5809974951,149.6772475554,20.2159854315,20.4901311423,93.6142414164,0,0,0,1,1,0
74512,sugarcane,21.1917018341,7.7148980478,102.5433452216,24.8478705302,27.0231026382,91.305412937,0,0,0,1,1,0
74513,sugarcane,23.4543139237,6.7181162196,82.9044370263,22.2361063761,26.2183787279,92.7445055003,0,0,0,1,1,0
74514,sugarcane,22.1396309717,8.2848600784,87.7302988546,20.5815121727,27.9318467836,89.9067622914,0,0,0,1,1,0
74515,sugarcane,22.5500640748,5.1256945501,100.501753631,23.7410679294,27.3996185921,85.9731848924,0,0,0,1,1,0
74516,sugarcane,29.9563302953,8.0140351773,111.0178475792,23.3583071873,23.6761569859,89.0820990171,0,0,0,1,1,0
74517,sugarcane,22.2768799292,7.6809818166,86.5078694969,23.309722385,28.6238458396,85.506712164,0,0,0,1,1,0
74518,sugarcane,29.2742333655,7.4784891358,95.3028663219,21.7318685312,24.3234185999,88.353438722,0,0,0,1,1,0
74519,sugarcane,20.5581959696,7.4798752296,129.3984278268,21.0672341168,24.7327832037,93.7522658521,0,0,0,1,1,0
74520,sugarcane,28.9832289048,7.7173149793,92.8546998381,22.794537953,22.2999328986,88.9322673627,0,0,0,1,1,0
74521,sugarcane,25.7480360376,7.6643092243,85.9340001027,23.4691058083,20.6082328163,95.0382877116,0,0,0,1,1,0
74522,sugarcane,28.9724163861,5.1390469272,142.4119539589,20.193116053,20.8898113737,86.0784265097,0,0,0,1,1,0
74523,sugarcane,20.2327143459,6.8347094742,75.9627406765,21.6371670063,25.9632337636,94.7696245192,0,0,0,1,1,0
74524,sugarcane,20.3744915101,7.1308566174,101.8425814276,21.9607042949,22.6863534894,86.1809740532,0,0,0,1,1,0
74525,sugarcane,23.9780165964,5.5823329193,114.4120413973,22.4998022795,25.2552142649,87.631552361,0,0,0,1,1,0
74526,sugarcane,23.0242349439,6.1260870675,128.6992323512,22.4510416779,22.8651528795,89.6034267438,0,0,0,1,1,0
74527,sugarcane,29.0716252444,5.3346916419,145.6686879568,22.5369124646,20.9481803797,88.1395349415,0,0,0,1,1,0
74528,sugarcane,21.3346137364,7.9156044433,82.6066162633,23.4138038581,23.0127885558,90.5584418737,0,0,0,1,1,0
74529,sugarcane,27.4704836364,5.5059099941,135.5422929664,20.3308468269,21.7838316662,86.5932351389,0,0,0,1,1,0
74530,sugarcane,22.8572673148,8.273100837,133.8744296992,21.0281784714,24.3026701204,92.601339337,0,0,0,1,1,0
74531,sugarcane,23.4379137113,8.1859037462,118.1849289961,23.329778943,25.3401591776,95.1299765187,0,0,0,1,1,0
74532,sugarcane,23.3528562533,7.5957141065,138.0098531592,22.4771605429,23.2046557548,87.9806416732,0,0,0,1,1,0
74533,sugarcane,22.0227997551,6.418647116,128.1464775641,21.1878640683,26.2156191253,92.9099766914,0,0,0,1,1,0
74534,sugarcane,25.7270463846,8.1250804332,142.9798993035,22.5089961197,27.4857706871,93.7998256305,0,0,0,1,1,0
74535,sugarcane,21.568954785,6.7022407336,121.2289332565,20.0461809116,22.6429523395,86.2671925745,0,0,0,1,1,0
74536,sugarcane,28.7390802529,7.9399135218,108.7269065031,20.0720479127,20.357884026,84.4628088699,0,0,0,1,1,0
74537,sugarcane,22.4572251751,8.138152587,135.625448261,23.6977904894,23.197274118,84.1455766357,0,0,0,1,1,0
74538,sugarcane,23.7336926844,6.6153421997,90.2471882942,21.9593523403,23.5772630602,87.227245126,0,0,0,1,1,0
74539,sugarcane,22.0462117115,5.7683424152,83.7455759424,22.5711464842,27.0791182372,92.8435901294,0,0,0,1,1,0
74540,sugarcane,29.1427651121,5.5826822393,125.4509464262,23.5763282234,20.2354209347,87.4825268579,0,0,0,1,1,0
74541,sugarcane,24.5937969754,7.7473826772,123.5493221506,23.2958193015,26.3267060704,86.1921195572,0,0,0,1,1,0
74542,sugarcane,25.5290094333,6.3135319339,124.1071448768,22.3146536667,20.4558556115,89.648748171,0,0,0,1,1,0
74543,sugarcane,29.8426369764,7.3389789273,105.9954065743,21.2429166171,24.9031901183,91.9499353752,0,0,0,1,1,0
74544,sugarcane,20.2942484686,7.5753093909,85.5902355519,21.2231964254,27.7981284708,95.5698687234,0,0,0,1,1,0
74545,sugarcane,23.2758266131,6.8361729882,83.5216624088,20.1137920091,25.3432860905,95.1320720642,0,0,0,1,1,0
74546,sugarcane,21.9880231105,6.9141237653,79.2297834761,23.5319339094,25.0393169954,91.8702756417,0,0,0,1,1,0
74547,sugarcane,29.8574630175,6.7544117034,146.7427658728,20.5999799676,27.4604875626,95.6204518602,0,0,0,1,1,0
74548,sugarcane,21.2027427865,7.6487894996,83.7559289828,21.1328475373,27.5981015679,89.6687911421,0,0,0,1,1,0
74549,sugarcane,24.5467155526,5.6758135137,149.4479029678,22.3224655968,26.4526725476,89.3171110474,0,0,0,1,1,0
74550,sugarcane,26.1121949067,8.041043586,134.8430523933,23.2900052277,27.7920694433,84.9698963498,0,0,0,1,1,0
74551,sugarcane,24.8461243007,8.1553717222,129.6391616952,24.527652526,27.2965978038,94.1121996439,0,0,0,1,1,0
74552,sugarcane,20.2140363909,8.4561767456,130.4579184112,21.7999134931,22.099561844,86.8325314478,0,0,0,1,1,0
74553,sugarcane,20.9201495935,7.7784701472,141.9400282357,21.7435181347,20.8263748621,88.2167656635,0,0,0,1,1,0
74554,sugarcane,20.9954036469,7.648397066,129.4663867363,22.5237160193,23.2795687728,95.1308588985,0,0,0,1,1,0
74555,sugarcane,27.686224461,8.2513649239,138.2751671158,21.226324039,23.9631100923,95.6957497685,0,0,0,1,1,0
74556,sugarcane,25.3681578602,5.9222826097,134.2672575817,23.6932147371,20.1468072731,93.289495582,0,0,0,1,1,0
74557,sugarcane,24.0759025366,7.9086154818,137.7719401746,21.2693208339,25.6541207872,90.7419188952,0,0,0,1,1,0
74558,sugarcane,25.3441858494,5.2344124564,137.963924638,23.1743588736,20.1331725113,95.3291481165,0,0,0,1,1,0
74559,sugarcane,22.9236041504,6.1258803356,107.5063604229,20.134537814,21.1760623298,87.4566082912,0,0,0,1,1,0
74560,sugarcane,21.9116394569,7.4305974009,143.6726671654,21.0764555955,23.772704157,86.6169482283,0,0,0,1,1,0
74561,sugarcane,27.9587628251,7.5533586559,100.0732878272,23.2442071478,22.9972439092,88.9345017652,0,0,0,1,1,0
74562,sugarcane,24.6751752239,7.5572429111,130.1627419561,24.093771617,26.8232801402,87.1748964701,0,0,0,1,1,0
74563,sugarcane,26.9711657459,8.1333410638,138.6783082132,23.7702331625,29.8144146227,90.4970789345,0,0,0,1,1,0
74564,sugarcane,29.8503407455,8.0932243178,96.4843869359,21.1591512243,26.2005027537,87.0643959165,0,0,0,1,1,0
74565,sugarcane,22.1577644613,7.1478881304,118.6093729095,20.2687318764,27.9456460373,95.3455680002,0,0,0,1,1,0
74566,sugarcane,22.3308460676,7.342241968,145.1103659689,20.5890759791,23.7721487942,84.8493963267,0,0,0,1,1,0
74567,sugarcane,20.5459140919,5.3102745278,105.381193725,22.4574889374,20.0852362982,89.7477482282,0,0,0,1,1,0
74568,sugarcane,25.2608217528,7.377223728,75.2448282964,22.2541912497,24.0604537915,95.1147717103,0,0,0,1,1,0
74569,sugarcane,22.6485690506,6.9022910003,87.9937846292,24.5342674061,25.1118774645,95.8757635386,0,0,0,1,1,0
74570,sugarcane,21.7378359509,8.4362790744,77.8810490472,22.1372787419,21.8011378594,87.58599723,0,0,0,1,1,0
74571,sugarcane,27.2142405145,7.5630893036,105.7346260288,22.1016603177,21.2147937399,88.2707831628,0,0,0,1,1,0
74572,sugarcane,24.4487433895,5.3609613915,94.3621202985,20.7651005434,28.7393092069,89.0090364431,0,0,0,1,1,0
74573,sugarcane,28.6694690427,5.4390629275,116.0699293048,23.8073129368,28.9141577494,91.7434447814,0,0,0,1,1,0
74574,sugarcane,26.5542954974,7.0086170623,78.8860769336,23.7815121552,29.6575546996,86.3739447118,0,0,0,1,1,0
74575,sugarcane,24.0215551473,8.2098653051,127.72849726,23.6380897932,22.3792423536,84.9179431296,0,0,0,1,1,0
74576,sugarcane,26.0481197973,5.037240022,117.4489251921,24.8868084506,29.8042394654,86.8683954794,0,0,0,1,1,0
74577,sugarcane,21.376127759,5.6633299522,123.9153876725,20.6035728566,26.6027848161,92.0298083436,0,0,0,1,1,0
74578,sugarcane,24.0753031195,6.498401987,148.1910678437,24.3784144721,23.6746563755,84.3531321704,0,0,0,1,1,0
74579,sugarcane,22.5180934121,8.2562629217,143.7960546102,22.2261294756,29.7532040959,91.5965825506,0,0,0,1,1,0
74580,sugarcane,22.0671407249,6.4827130355,113.2240834794,23.4980765742,25.8331039272,93.2985046554,0,0,0,1,1,0
74581,sugarcane,22.1171947719,7.5155176991,120.0852404529,21.4307285199,23.7187126836,94.6733510548,0,0,0,1,1,0
74582,sugarcane,25.9587371123,6.1742998915,148.0203227268,20.6629781949,20.5083476153,94.2072504228,0,0,0,1,1,0
74583,sugarcane,27.9662077764,6.6019664877,88.8877537132,22.6131367309,23.5898832417,85.7446401901,0,0,0,1,1,0
74584,sugarcane,26.3904658174,8.3022179784,96.5633385477,21.2089161463,22.3883601888,94.6986091449,0,0,0,1,1,0
74585,sugarcane,26.1670637145,5.4469977126,132.1811757944,24.2200816515,22.2788271534,86.0759262329,0,0,0,1,1,0
74586,sugarcane,27.4349253598,6.0127453958,132.2334682867,20.3000364885,26.2306081439,95.7826513474,0,0,0,1,1,0
74587,sugarcane,26.3628570463,6.0530270874,88.0913745148,20.7110812724,24.7384860672,92.6185002563,0,0,0,1,1,0
74588,sugarcane,22.9398076145,8.475694065,123.9409563408,23.2789139183,28.8148469017,90.364770518,0,0,0,1,1,0
74589,sugarcane,27.5942273641,7.7487847556,137.6976996658,20.9555186083,28.0197019984,91.2603358204,0,0,0,1,1,0
74590,sugarcane,21.1541564541,7.1298372594,138.7617458745,21.4264715155,29.2502630764,95.530439392,0,0,0,1,1,0
74591,sugarcane,25.283958964,6.0291215463,100.6969371228,21.3423876956,20.8486412772,92.8507559037,0,0,0,1,1,0
74592,sugarcane,22.2467403125,7.5780468687,120.9777449629,24.0939475855,23.1988223134,90.3771147573,0,0,0,1,1,0
74593,sugarcane,29.1018666393,5.4076115981,119.9112184509,24.5073592293,22.6104962055,93.4063364579,0,0,0,1,1,0
74594,sugarcane,26.6731343692,7.075251432,100.4314219292,22.7965759646,23.8501359689,85.9096122296,0,0,0,1,1,0
74595,sugarcane,29.5536364068,8.196846144,144.4716206499,24.1024994529,24.1936375254,89.6454199533,0,0,0,1,1,0
74596,sugarcane,22.2582584119,7.5624496662,120.9031932983,24.1283728375,22.4465128729,89.3651040918,0,0,0,1,1,0
74597,sugarcane,22.0542737586,6.4946201094,113.5161540373,23.0300443245,21.3308571506,90.1179659079,0,0,0,1,1,0
74598,sugarcane,21.8816021629,7.5348384424,89.4219748535,20.8185546394,23.1472830883,85.5406512872,0,0,0,1,1,0
74599,sugarcane,28.2500726956,7.8092622629,123.1147887347,21.7773497684,21.0656983746,89.1008234448,0,0,0,1,1,0
74600,sugarcane,20.0734875526,6.2296269744,83.356837429,24.2092476106,23.0363452184,95.79175531,0,0,0,1,1,0
74601,sugarcane,24.1738199275,6.369353969,118.2564224658,23.1019621327,22.3132934752,95.6981102848,0,0,0,1,1,0
74602,sugarcane,25.8297853359,6.7077477669,142.3538777806,24.6060550611,25.954001182,84.8426520737,0,0,0,1,1,0
74603,sugarcane,22.6462701329,7.6993809182,121.3173816386,24.359067485,26.4869745801,92.364292778,0,0,0,1,1,0
74604,sugarcane,23.3096887394,6.2313616997,115.5341291459,20.4056249838,27.8551090307,91.3875220805,0,0,0,1,1,0
74605,sugarcane,24.2029950522,6.891140259,81.7765836925,23.339853021,29.7981636927,87.2534810061,0,0,0,1,1,0
74606,sugarcane,26.3275438708,5.4169830756,91.3208467775,20.5876772695,29.4299654963,93.6412099992,0,0,0,1,1,0
74607,sugarcane,23.9966850359,5.8128338093,132.576628657,21.5136454385,22.3808980144,85.5046686436,0,0,0,1,1,0
74608,sugarcane,24.9133698158,7.9611267685,147.8613005449,21.0366830243,21.3174195143,89.7217495768,0,0,0,1,1,0
74609,sugarcane,20.2120911093,8.2511908152,140.4144333212,24.9252891983,21.7318307388,84.7566317073,0,0,0,1,1,0
74610,sugarcane,27.9870787024,7.7640752696,125.6034610467,21.2733481805,27.7750126564,92.7990377302,0,0,0,1,1,0
74611,sugarcane,22.3040983742,5.0162331618,128.6162153345,24.3191333402,26.2724369393,88.4815801493,0,0,0,1,1,0
74612,sugarcane,28.6571660271,8.0523151728,117.4221489163,24.3402772063,22.1244271221,89.662706771,0,0,0,1,1,0
74613,sugarcane,29.555859784,7.3561383726,81.9290082674,24.997586795,20.1664264596,93.5279732451,0,0,0,1,1,0
74614,sugarcane,20.2376925043,8.3639060538,101.941257232,24.3932396927,24.8222855874,86.0642168558,0,0,0,1,1,0
74615,sugarcane,24.3888844851,6.1927594739,141.5528453289,22.5839599618,27.936683393,89.6140334279,0,0,0,1,1,0
74616,sugarcane,24.0717842626,5.1518308614,115.8490773756,22.7298551933,21.1512940664,88.5800052831,0,0,0,1,1,0
74617,sugarcane,26.1100437808,7.7618014123,121.4625353144,22.0752612223,26.5249166407,95.5415241346,0,0,0,1,1,0
74618,sugarcane,21.5698582247,8.0948087366,91.367578165,23.0676019811,27.3601268973,86.9755842844,0,0,0,1,1,0
74619,sugarcane,23.4064912207,5.2378202574,90.1726951088,21.6771815417,21.470360668,87.8078747761,0,0,0,1,1,0
74620,sugarcane,29.593793622,6.6621051935,144.1293143298,21.053823375,20.2624219634,85.2601598755,0,0,0,1,1,0
74621,sugarcane,27.4305147376,5.6380373348,102.0315060337,20.078789083,20.6977115169,94.4838178811,0,0,0,1,1,0
74622,sugarcane,27.4456204917,6.8292641358,105.8720328172,24.6911397661,27.0731439102,93.1381103923,0,0,0,1,1,0
74623,sugarcane,29.7534185145,7.8447547517,116.6998684669,21.9716380874,20.5540968952,92.8485734136,0,0,0,1,1,0
74624,sugarcane,25.76545671,6.0987072832,119.7006003448,21.8590804092,26.4414697763,88.999128231,0,0,0,1,1,0
74625,sugarcane,24.8586915374,5.7187976139,112.5972518951,21.5037867496,27.3396885277,84.9909019323,0,0,0,1,1,0
74626,sugarcane,20.3263017482,6.2947924285,76.3047108193,20.7799058616,22.2846484416,90.2857838215,0,0,0,1,1,0
74627,sugarcane,21.0966504405,8.2701549551,89.4899353833,21.4981148437,20.3666188326,95.3794909082,0,0,0,1,1,0
74628,sugarcane,23.4548316297,6.9410038055,143.7565726063,23.5581006952,27.2897326953,91.723104002,0,0,0,1,1,0
74629,sugarcane,21.8639674306,7.8544446839,116.9443331684,23.6822540007,25.9699160496,91.3585820248,0,0,0,1,1,0
74630,sugarcane,26.9540409881,6.5967102911,80.4500562959,22.2122827132,24.6827088647,92.9096770114,0,0,0,1,1,0
74631,sugarcane,23.9691757129,6.1473283757,137.2621336534,24.766966731,29.5398857489,87.3550891654,0,0,0,1,1,0
74632,sugarcane,20.5342616935,7.115225941,125.6202881169,20.2351570831,20.3441431775,88.3059303675,0,0,0,1,1,0
74633,sugarcane,28.2417597001,6.4137463155,76.9571763663,23.9072588007,22.0930015722,89.156317951,0,0,0,1,1,0
74634,sugarcane,28.9516727398,8.2591160398,89.4275452097,22.9681726076,28.2280606045,94.9433687514,0,0,0,1,1,0
74635,sugarcane,20.6328337751,8.3130820668,99.9372620385,20.2545413095,28.0072979709,95.01685013,0,0,0,1,1,0
74636,sugarcane,20.2727760789,7.5250015807,116.3380406086,24.2114108221,26.5562193688,86.4906065395,0,0,0,1,1,0
74637,sugarcane,26.4035300532,7.3182143452,98.9351426514,20.8118729016,26.9068684286,95.5832727892,0,0,0,1,1,0
74638,sugarcane,27.3296176828,7.8354918934,114.0707947249,24.9394762027,20.7777017772,87.8839597745,0,0,0,1,1,0
74639,sugarcane,29.1117277189,6.5621300594,134.9925940156,22.0573854666,22.1288826174,95.4540304825,0,0,0,1,1,0
74640,sugarcane,23.2265337135,6.0672296761,116.2863134249,23.844592987,21.3854158487,93.6860818134,0,0,0,1,1,0
74641,sugarcane,29.1047449261,8.4190737644,139.4741733602,22.4075902852,29.2802815323,95.1964454712,0,0,0,1,1,0
74642,sugarcane,21.8388513182,5.5888685922,144.1859927207,24.6638618003,23.655878841,94.5760843569,0,0,0,1,1,0
74643,sugarcane,25.5573824961,6.3153141854,141.8055838704,20.8502848492,21.8388142673,89.891668944,0,0,0,1,1,0
74644,sugarcane,21.3161560768,6.0974053055,141.8964751639,23.037636399,21.8239245949,94.3602623751,0,0,0,1,1,0
74645,sugarcane,28.988174421,8.11522181,75.3312661153,22.1217402605,26.6697335964,84.1723053599,0,0,0,1,1,0
74646,sugarcane,20.2750354345,7.5809592295,130.4125536618,24.7505726244,28.9574690821,93.9415349167,0,0,0,1,1,0
74647,sugarcane,28.0498453058,7.2184116499,149.6748352668,21.4529832612,28.0100000301,84.6975331696,0,0,0,1,1,0
74648,sugarcane,24.025599343,6.5753309264,80.5826107915,24.0029968467,29.1109981828,94.9168842828,0,0,0,1,1,0
74649,sugarcane,26.1755576135,5.1894280947,138.0351846738,21.7913959079,28.0733242575,90.0721900308,0,0,0,1,1,0
74650,sugarcane,22.3147373957,5.9384379388,103.5809609551,22.0839904697,28.5664287192,92.4406991263,0,0,0,1,1,0
74651,sugarcane,29.1991493582,6.7365043682,134.2573952427,20.9876467452,28.9602999872,89.7132059438,0,0,0,1,1,0
74652,sugarcane,22.1724656855,5.6630958563,75.1800180396,23.7438981636,26.2505085775,85.3891847032,0,0,0,1,1,0
74653,sugarcane,22.6766471221,7.1589789736,99.0138025481,24.034459796,26.7298576584,85.8699940604,0,0,0,1,1,0
74654,sugarcane,21.6204390751,6.8069440615,146.1613659512,23.7431414717,27.4903902514,93.1727884964,0,0,0,1,1,0
74655,sugarcane,21.5901583009,6.7588725809,123.4226869383,20.0818072527,29.7280565253,88.5634953037,0,0,0,1,1,0
74656,sugarcane,25.6921011128,5.3257755772,122.4261719298,20.2172754132,29.9018550548,87.6698085059,0,0,0,1,1,0
74657,sugarcane,29.1752841707,5.1448753236,80.8606507186,21.1632404136,20.8139401938,90.0726123989,0,0,0,1,1,0
74658,sugarcane,24.4165066235,5.1932178869,85.4188571363,20.4945440344,28.1267611599,95.6978400225,0,0,0,1,1,0
74659,sugarcane,27.7677983719,5.0209896857,144.325225676,24.6738404498,23.8110485641,95.8084105742,0,0,0,1,1,0
74660,sugarcane,22.0648994231,6.8154818778,145.7673349605,20.9778571368,29.5559940546,87.7186412284,0,0,0,1,1,0
74661,sugarcane,23.9432207453,7.2158413364,128.9275299848,22.323339086,27.7189593203,85.7495097208,0,0,0,1,1,0
74662,sugarcane,22.9392849561,7.6223605999,124.0647322221,20.205466905,21.5753959579,94.3506284772,0,0,0,1,1,0
74663,sugarcane,22.1610081605,6.7931908237,110.6413428112,23.4557932135,28.2882065584,92.2151674211,0,0,0,1,1,0
74664,sugarcane,22.3751601879,8.4052745189,149.1445687034,23.7460240574,22.2096794722,92.3397029506,0,0,0,1,1,0
