field1,field2,field3,field4,field5,field6,field7,field8,field9,field10,field11,field12,field13,field14
64343,rapeseed &mustard,22.8559418632,6.5359455532,25.8112957213,21.499412731,28.5505960764,22.5231159058,8.6922526319,0,0,0,1,0
64344,rapeseed &mustard,23.5432383002,7.0778271862,30.4479400804,21.004184834,28.1033723008,27.7051945177,6.477484511,0,0,0,1,0
64345,rapeseed &mustard,23.4189967395,7.1547149509,31.3982341413,21.6565466123,29.7529663203,26.8341608068,9.3466161645,0,0,0,1,0
64346,rapeseed &mustard,23.0606088319,6.0277128029,26.1749011438,21.0229545475,29.6298203415,23.2821612441,9.4701261731,0,0,0,1,0
64347,rapeseed &mustard,22.4907311253,6.1673585083,29.3341710631,21.0888002085,29.901456845,24.724136567,8.8852352957,0,0,0,1,0
64348,rapeseed &mustard,23.416370767,7.2288362157,35.4757713574,21.0260557963,28.4115299856,24.0599709653,6.337040438,0,0,0,1,0
64349,rapeseed &mustard,23.4204991367,7.3041925417,30.2151523357,20.1595508617,28.1013693632,26.4598334761,6.0768820554,0,0,0,1,0
64350,rapeseed &mustard,23.8771195291,6.8885165202,27.2831560544,21.9870389212,29.8693471955,25.647771011,8.6482342793,0,0,0,1,0
64351,rapeseed &mustard,22.2603172367,7.2260922731,33.1194174486,21.9467537366,29.4086445166,22.3496222333,8.0948666832,0,0,0,1,0
64352,rapeseed &mustard,23.1159102488,7.1177746576,33.5630541089,21.4995713395,29.0559935407,22.4613440826,7.2066003127,0,0,0,1,0
64353,rapeseed &mustard,22.1079717273,6.5729901745,34.7981224434,21.2270259374,29.1922350173,23.510349425,6.4529248904,0,0,0,1,0
64354,rapeseed &mustard,22.1889741579,6.7806746051,33.8137985887,20.2387200901,28.1944894749,22.6522017726,9.6351516672,0,0,0,1,0
64355,rapeseed &mustard,22.3752406117,7.4356189006,31.3410061334,21.2550303764,29.8781929253,25.4778982633,8.2010104617,0,0,0,1,0
64356,rapeseed &mustard,23.2557388997,7.2765495664,34.1408878564,20.6316637826,29.7257484585,22.5289678171,8.9127187597,0,0,0,1,0
64357,rapeseed &mustard,23.9221429908,6.2704297803,30.9349798524,20.4530115887,29.8495344886,27.8563899977,8.3221339192,0,0,0,1,0
64358,rapeseed &mustard,23.2797862862,7.2956627428,39.6272596927,21.474368381,29.1695131091,24.9132536573,6.3133535592,0,0,0,1,0
64359,rapeseed &mustard,24.2479522283,6.2209445245,36.8677236865,20.004982043,28.5110672762,25.9934527,7.1547359179,0,0,0,1,0
64360,rapeseed &mustard,23.3719383896,6.4996018332,25.6355339245,21.974778512,29.6033669158,22.3492943363,6.035583603,0,0,0,1,0
64361,rapeseed &mustard,24.0970501936,6.3628547499,33.9897133364,21.6783090316,29.6753511804,26.4679232632,8.143427883,0,0,0,1,0
64362,rapeseed &mustard,23.2202787871,6.7810899623,31.9955135686,21.1851845064,29.5226684245,27.1226082265,6.327775952,0,0,0,1,0
64363,rapeseed &mustard,22.088568586,6.9792932533,32.2716392188,20.1570002214,29.8281972102,26.0637703397,8.1520262924,0,0,0,1,0
64364,rapeseed &mustard,24.0932592959,6.6043830977,32.0106535428,21.8184117221,28.0055869315,22.1589303505,7.6233295726,0,0,0,1,0
64365,rapeseed &mustard,24.3353945572,7.0898305169,34.967268333,20.6412570657,29.2554412215,25.4785340407,8.0310691793,0,0,0,1,0
64366,rapeseed &mustard,24.9206297848,6.2285049066,29.5297992872,21.6549755182,29.0954819941,24.067490708,7.2368928304,0,0,0,1,0
64367,rapeseed &mustard,24.3275369945,7.4352258858,31.0630329837,20.3162809755,29.9739606005,22.5861485163,8.5205576059,0,0,0,1,0
64368,rapeseed &mustard,24.6486444466,7.0102476966,30.0424933488,21.1054063126,28.7472882453,24.403810572,9.6902343295,0,0,0,1,0
64369,rapeseed &mustard,22.9828279626,7.1441294482,37.9711130838,20.3822252989,28.1049517206,25.5173850322,8.6014266708,0,0,0,1,0
64370,rapeseed &mustard,24.5404966608,7.3035152796,27.3437765867,21.5028724775,28.2958203092,27.7381629511,7.6303519549,0,0,0,1,0
64371,rapeseed &mustard,22.0522748698,6.5312644944,35.3786965359,20.4603507288,28.06326419,23.9945928376,8.8517476192,0,0,0,1,0
64372,rapeseed &mustard,23.8592248245,6.1425632715,35.5867430089,20.0560932387,29.7960510758,27.5476107781,8.9911550419,0,0,0,1,0
64373,rapeseed &mustard,22.9850080538,6.9773741244,26.1611832698,21.1346075333,29.5369237286,27.1736369564,9.9477824388,0,0,0,1,0
64374,rapeseed &mustard,22.054872679,7.2613954668,25.3494158053,21.0142997447,29.0930874201,25.8330153377,7.4359178594,0,0,0,1,0
64375,rapeseed &mustard,22.448062408,6.9230443227,30.8665771402,21.72723297,29.9929328466,22.5226317701,9.139899099,0,0,0,1,0
64376,rapeseed &mustard,24.4765621558,7.0116545579,35.9523710916,20.3187159566,29.1446281429,22.4925600664,9.2007996458,0,0,0,1,0
64377,rapeseed &mustard,22.7576980363,6.6981438123,35.6885115961,20.1872800102,29.8866810498,26.8665546422,7.0917656734,0,0,0,1,0
64378,rapeseed &mustard,23.8035474272,7.0661882607,39.7057457634,21.6473954381,29.4692630987,27.9875054728,7.8557123826,0,0,0,1,0
64379,rapeseed &mustard,24.382812815,6.3281332464,36.7578234926,21.9311516282,28.7211530358,24.2364796052,7.599486294,0,0,0,1,0
64380,rapeseed &mustard,22.1863259701,7.2574776198,35.1789618248,20.8262647666,29.6516986837,27.5227051934,8.9709121482,0,0,0,1,0
64381,rapeseed &mustard,22.0978982257,7.1695292075,30.6019917279,20.798194948,29.5039868878,22.1267104973,9.876211635,0,0,0,1,0
64382,rapeseed &mustard,22.7852362232,6.4529563322,29.6850400183,21.5378709011,28.3705156214,23.9288218708,8.1733975171,0,0,0,1,0
64383,rapeseed &mustard,23.6054079581,7.4808991394,25.0375971558,21.369568656,29.6093885627,26.0210699143,6.2108072548,0,0,0,1,0
64384,rapeseed &mustard,22.0695716442,6.9888539412,32.7819322798,21.8458312917,28.3597304035,26.578643904,7.2917266624,0,0,0,1,0
64385,rapeseed &mustard,22.2381901684,7.0107228918,31.9231559086,21.3706324616,28.2055738418,26.7328860437,9.350107954,0,0,0,1,0
64386,rapeseed &mustard,23.7619756906,6.032008365,33.6944638314,20.1246012957,28.3700106412,25.0665447012,7.9278199483,0,0,0,1,0
64387,rapeseed &mustard,24.8008953994,6.5258212939,34.3164343058,20.2722231651,29.8814404164,25.4645463252,9.1135617037,0,0,0,1,0
64388,rapeseed &mustard,23.1415180777,6.7769205877,28.1970678824,20.0661114791,29.0791071887,25.0579051429,6.1632854581,0,0,0,1,0
64389,rapeseed &mustard,24.1559119306,6.3687871476,37.0005948421,21.838298004,28.9007012884,25.680463798,8.1323549115,0,0,0,1,0
64390,rapeseed &mustard,23.4595315959,6.7105659084,37.2289024267,20.6728580621,29.2394818858,24.6975959626,9.7824443238,0,0,0,1,0
64391,rapeseed &mustard,24.726214045,6.0320442067,28.4343751411,20.2286423061,28.809416733,24.593455827,9.5950446768,0,0,0,1,0
64392,rapeseed &mustard,23.8447766546,7.0068103457,29.9510658842,21.2999520741,29.8311342862,25.1351434649,9.9926328038,0,0,0,1,0
64393,rapeseed &mustard,22.990904282,6.3002337262,32.2689156732,21.5876462658,29.8830243061,22.8623662214,7.9395406808,0,0,0,1,0
64394,rapeseed &mustard,23.5488992552,7.0887765784,27.4135787535,21.6272359827,29.0038362189,23.5853407882,6.3137873517,0,0,0,1,0
64395,rapeseed &mustard,23.0793626033,6.5947330127,36.2076946556,21.7400452005,28.639901281,22.455315789,6.6143737778,0,0,0,1,0
64396,rapeseed &mustard,22.3056793558,6.163065162,27.3584274707,20.9886798175,28.5486496893,26.7890365568,8.6879002076,0,0,0,1,0
64397,rapeseed &mustard,24.8640107915,7.0498007409,38.110395537,21.8515166036,28.0125112153,22.4529024915,6.9255825766,0,0,0,1,0
64398,rapeseed &mustard,22.0485202082,7.06546355,30.1866326071,21.0493745256,28.573901875,22.9005877164,9.6136455368,0,0,0,1,0
64399,rapeseed &mustard,24.0791475923,6.8060538021,32.3825833881,20.8322431344,28.1419830659,25.6891706886,9.8118899923,0,0,0,1,0
64400,rapeseed &mustard,22.7440690949,6.7042610383,30.7541914437,21.3213578646,29.5996695571,27.6597805929,6.4883490789,0,0,0,1,0
64401,rapeseed &mustard,24.4263853455,6.2165767773,38.2743059007,21.5686388321,28.8806321999,26.1320795737,9.6381385482,0,0,0,1,0
64402,rapeseed &mustard,22.9652943163,6.8647104822,34.4268392462,21.9950680208,29.6803625329,22.0870749233,9.2073294483,0,0,0,1,0
64403,rapeseed &mustard,23.3538529881,6.1174302609,25.3096454652,21.1069868752,29.0495732051,25.5018841815,8.8728903251,0,0,0,1,0
64404,rapeseed &mustard,23.2867141992,7.0350669193,33.0152118905,20.7220789838,29.0591662223,23.3946113261,6.0391126985,0,0,0,1,0
64405,rapeseed &mustard,24.6923261759,7.3507641813,25.0737533443,21.2934709027,28.4678959351,25.6743423375,8.8121522089,0,0,0,1,0
64406,rapeseed &mustard,22.8867731216,7.0451015438,38.7369723242,21.1079457324,28.0552518247,22.2810966042,6.3516396228,0,0,0,1,0
64407,rapeseed &mustard,23.8653988635,6.5611414888,25.4085946576,21.7343958745,29.2536598293,23.9426211574,9.207209899,0,0,0,1,0
64408,rapeseed &mustard,23.6762421471,7.3412492644,25.959579569,20.8630095264,29.0411155153,24.17700894,8.1791207226,0,0,0,1,0
64409,rapeseed &mustard,24.0652888776,6.8510975597,39.4024087298,21.9600646221,29.984298862,26.8744262735,6.5067979305,0,0,0,1,0
64410,rapeseed &mustard,23.3891702308,7.3208629793,32.6229022718,20.8311230261,29.8898719265,24.5723900948,7.8402912307,0,0,0,1,0
64411,rapeseed &mustard,24.0860275691,6.4878027895,35.8883665094,20.5006893699,28.4078268108,26.4324811973,7.0062492079,0,0,0,1,0
64412,rapeseed &mustard,24.1242532324,7.0115206662,27.4836155871,20.2389190775,29.2982199944,23.2301194681,6.7275095687,0,0,0,1,0
64413,rapeseed &mustard,23.4807145293,6.4610855812,38.7210847744,20.6059891259,29.4734721194,24.0129107479,8.0315536001,0,0,0,1,0
64414,rapeseed &mustard,23.8474328193,6.7137110097,34.5317766143,20.6498386156,29.1617611428,23.3087941775,9.6666413399,0,0,0,1,0
64415,rapeseed &mustard,23.55101571,7.3139669325,38.7967289941,20.7690237371,28.2784104338,24.0443698235,7.2332261077,0,0,0,1,0
64416,rapeseed &mustard,24.0480055993,7.017323323,33.7539675311,21.5070185726,28.5554770433,26.210037126,9.8880244145,0,0,0,1,0
64417,rapeseed &mustard,24.6088535483,6.4085189304,29.5699395389,21.4208183498,28.9424556391,27.537765755,6.4249570802,0,0,0,1,0
64418,rapeseed &mustard,23.8923680274,7.4937161479,25.1563194068,21.5005531142,28.662828981,25.9219200439,6.4786043079,0,0,0,1,0
64419,rapeseed &mustard,24.3093745928,7.3464012733,30.1779612993,20.9158867316,29.853992498,27.6902318189,6.3512534726,0,0,0,1,0
64420,rapeseed &mustard,22.0063412967,6.7599888309,30.5711828393,21.3375510018,29.1123533034,24.0717915578,7.1183703686,0,0,0,1,0
64421,rapeseed &mustard,22.7882441146,6.8161343188,37.7609684533,21.1228317833,29.8701930946,24.8522829228,9.2854124293,0,0,0,1,0
64422,rapeseed &mustard,22.6191897563,6.0124219797,33.5286571939,20.603202851,28.1569858012,24.6877164662,8.9325414837,0,0,0,1,0
64423,rapeseed &mustard,23.1232909313,7.1487969706,35.9377256092,21.5605358547,28.2748236793,24.2870315607,9.2243822178,0,0,0,1,0
64424,rapeseed &mustard,23.0677874598,6.7470814176,30.5414169465,21.8335402566,28.5073936139,23.1589695692,8.7017991815,0,0,0,1,0
64425,rapeseed &mustard,24.659266784,6.5509565819,34.8392539143,20.1898677238,28.6588035501,22.9431448654,8.6811977137,0,0,0,1,0
64426,rapeseed &mustard,24.9360257264,6.9379650879,31.1980634127,21.1126031717,29.5341512061,22.7810766963,6.2663154535,0,0,0,1,0
64427,rapeseed &mustard,23.6024923117,7.153781012,26.0436341028,20.8395431996,28.898192822,23.798096689,8.1619110516,0,0,0,1,0
64428,rapeseed &mustard,24.4491026143,6.0656463575,28.4160575956,20.6431691923,29.5761662713,26.1285860516,7.0377577979,0,0,0,1,0
64429,rapeseed &mustard,24.9428864483,7.3770647638,27.1037259992,21.6082280505,28.5154072639,24.2198708954,6.8328097219,0,0,0,1,0
64430,rapeseed &mustard,23.5843545136,6.642032411,39.7650539162,20.7230456182,29.9019041975,24.0672038814,9.444835123,0,0,0,1,0
64431,rapeseed &mustard,24.8262997024,7.0372939789,37.756171467,20.0490650457,28.4966607115,22.3393159173,7.4329264181,0,0,0,1,0
64432,rapeseed &mustard,24.9864244096,7.0375768537,29.9329709153,21.9186888599,29.9102852098,25.9627442228,6.6055458575,0,0,0,1,0
64433,rapeseed &mustard,24.4847724395,7.1243007633,27.7279403591,21.9628361036,29.1139798015,25.0131711688,9.4725825195,0,0,0,1,0
64434,rapeseed &mustard,24.9916153086,6.5238459425,33.3110033504,21.7553912831,29.473780712,22.4657730886,7.9949626874,0,0,0,1,0
64435,rapeseed &mustard,23.8786698576,6.1554745504,26.7282474497,20.6191130378,29.8700951902,24.7038727039,7.4585140344,0,0,0,1,0
64436,rapeseed &mustard,23.6666362974,7.0114097382,31.7630436047,21.6469924293,29.5048005163,23.9018112695,8.9984308983,0,0,0,1,0
64437,rapeseed &mustard,23.0561386492,6.6464406508,26.659214634,21.572719246,28.1363423891,24.5007144178,7.7284859264,0,0,0,1,0
64438,rapeseed &mustard,24.4525986497,6.0560707101,35.0386313063,20.9878539099,28.2138148031,24.0949863716,6.3509811795,0,0,0,1,0
64439,rapeseed &mustard,23.2874315217,6.8143976272,31.7220372033,20.0030888018,28.4224352113,23.8444169845,6.7179677034,0,0,0,1,0
64440,rapeseed &mustard,24.4394734899,7.4208341734,35.704289362,21.3444488742,29.8074694514,25.8108084671,8.5790348791,0,0,0,1,0
64441,rapeseed &mustard,22.1547723775,7.2518971525,33.8297922972,20.1677155331,28.3944688762,26.0029140859,8.5581380095,0,0,0,1,0
64442,rapeseed &mustard,24.8369792482,6.924372616,38.0973083127,20.2226603596,29.7995392165,22.2110201243,7.5671354201,0,0,0,1,0
64443,rapeseed &mustard,22.0191483611,7.0504979446,38.4118300974,21.4683572503,28.9348174536,25.5368479155,9.6777107893,0,0,0,1,0
64444,rapeseed &mustard,23.7243685209,7.2964943269,25.5635476715,21.286047118,28.2660294649,23.0477538257,6.9802126977,0,0,0,1,0
64445,rapeseed &mustard,24.3998779397,6.2182549118,31.0823421447,20.5714190115,28.4425408543,22.3060594954,6.2892478037,0,0,0,1,0
64446,rapeseed &mustard,23.6387539217,7.3710064857,37.7483815282,20.0056915454,28.0887024787,23.8700112883,6.3552133424,0,0,0,1,0
64447,rapeseed &mustard,23.0281277748,7.333458668,39.7521136261,21.3197205559,29.8436027756,26.8231873268,6.2723402312,0,0,0,1,0
64448,rapeseed &mustard,23.6213913682,6.7847403439,33.6813864833,20.8675950157,28.4614966796,24.336484441,6.7149578233,0,0,0,1,0
64449,rapeseed &mustard,23.9284827159,6.9936740747,31.6955087288,21.0618599172,28.6335167039,23.5766432003,9.6347695099,0,0,0,1,0
64450,rapeseed &mustard,23.3804493416,7.2972083142,34.227267234,21.2551881424,28.3621620668,26.179414558,6.6902283263,0,0,0,1,0
64451,rapeseed &mustard,22.9739873539,7.411808362,28.6681156223,20.164064961,29.1188083181,27.9258789867,6.8956121439,0,0,0,1,0
64452,rapeseed &mustard,22.2105892614,6.0183304079,27.2954332582,20.666143899,29.9755151861,26.3293606478,6.5905869045,0,0,0,1,0
64453,rapeseed &mustard,24.819274866,6.2584344014,37.2119851561,21.6985023104,29.7159933121,27.8966253857,8.3317565178,0,0,0,1,0
64454,rapeseed &mustard,24.9794983523,6.5753968856,28.9541813715,21.3875945009,29.5987802805,23.0497427375,8.8520886188,0,0,0,1,0
64455,rapeseed &mustard,23.1230860315,6.7383268855,27.0260931596,20.595920704,28.2822843591,23.5042311188,6.9265771749,0,0,0,1,0
64456,rapeseed &mustard,24.7789092706,6.3894800157,29.4024225523,20.0275318528,29.2653485194,23.23146098,8.1373900864,0,0,0,1,0
64457,rapeseed &mustard,23.1950546395,6.5433055588,39.23843898,21.7112085625,29.9032507456,24.1535010964,7.8837133154,0,0,0,1,0
64458,rapeseed &mustard,24.7916382192,6.8649517135,29.4358464583,21.6174374118,28.9287084193,26.5057790838,7.1028759697,0,0,0,1,0
64459,rapeseed &mustard,24.2634652304,6.2002858068,29.8571036008,20.9616058201,28.5631320767,26.711277064,6.6528649913,0,0,0,1,0
64460,rapeseed &mustard,22.4177829094,6.4109025634,28.1843587966,20.4533931995,29.7723401648,26.7490593609,8.9214931122,0,0,0,1,0
64461,rapeseed &mustard,22.204632917,6.6288531905,30.3709369652,20.4839641883,28.7106601822,23.6230202427,7.9258379455,0,0,0,1,0
64462,rapeseed &mustard,23.7989389627,7.3063302275,27.3525813895,20.9231121282,29.1201950048,24.723108344,9.3429299537,0,0,0,1,0
64463,rapeseed &mustard,23.9458545664,6.582615409,27.9266356586,21.9622341495,28.5625456908,26.2891510218,6.3483645328,0,0,0,1,0
64464,rapeseed &mustard,24.8299019815,7.1209889135,27.8216863719,21.6937513368,29.0799367133,24.2867507702,9.0375632266,0,0,0,1,0
64465,rapeseed &mustard,23.6576960301,6.876344637,29.1990982316,20.9426477779,29.5351880328,26.2980510907,8.3081998388,0,0,0,1,0
64466,rapeseed &mustard,24.8060037944,6.8471297222,27.632533042,20.3326553826,28.2748033671,23.5716401885,7.1272027645,0,0,0,1,0
64467,rapeseed &mustard,23.4308637838,7.4428048545,28.5437418069,21.8892121617,28.3600914804,26.6454100146,8.1939123812,0,0,0,1,0
64468,rapeseed &mustard,22.8984160621,6.5477044431,27.4376337413,21.1982229129,29.5334404495,22.7149628675,6.6436600745,0,0,0,1,0
64469,rapeseed &mustard,22.7922643492,7.3888522923,30.1681732394,21.5717556329,28.440676412,22.483657336,8.3288589228,0,0,0,1,0
64470,rapeseed &mustard,23.1634765048,7.3604712502,38.9376854039,20.7098024054,29.5584770341,24.6258202998,9.4386787556,0,0,0,1,0
64471,rapeseed &mustard,23.1871843511,6.0195849247,29.368687643,20.0417298836,28.0102844576,25.0952597253,8.2279983853,0,0,0,1,0
64472,rapeseed &mustard,24.6258402472,6.5782924301,29.5496344419,21.0460700964,28.1356913783,22.8267875389,6.744346329,0,0,0,1,0
64473,rapeseed &mustard,23.6291446441,6.1604020322,35.5827517525,20.3722384181,28.3605870771,24.6769660818,7.4205889379,0,0,0,1,0
64474,rapeseed &mustard,23.3725185818,7.1923974446,28.1465738302,21.119811399,28.1073259307,22.1051755844,6.3094731401,0,0,0,1,0
64475,rapeseed &mustard,22.6721629958,6.0994443584,27.5308777468,21.8437532657,28.2043955807,22.1789612823,8.3313124332,0,0,0,1,0
64476,rapeseed &mustard,24.2591769245,6.7671963283,26.6852281918,20.04113054,28.0832162649,24.0067721394,7.2824314843,0,0,0,1,0
64477,rapeseed &mustard,24.1725162517,6.8420641977,38.2872344707,20.9446668394,28.3848521572,24.0595073153,8.7803597439,0,0,0,1,0
64478,rapeseed &mustard,24.4142889356,6.756108198,26.0581359025,20.9291785193,28.7778211027,25.2368299274,6.8109788302,0,0,0,1,0
64479,rapeseed &mustard,23.0024895781,6.6295608623,33.1250976824,20.8269928687,29.1448540636,25.5121713384,9.8764910966,0,0,0,1,0
64480,rapeseed &mustard,23.4545304386,6.9518574843,34.7688964558,21.067619882,28.1554282039,24.6339374305,7.4880015291,0,0,0,1,0
64481,rapeseed &mustard,23.0241147507,7.3464590492,26.6524453691,20.2197952729,29.7224243656,25.987576128,6.0375803265,0,0,0,1,0
64482,rapeseed &mustard,22.5074341575,6.1102733263,32.465362303,20.9903617868,28.0176651459,23.4486087272,7.3565917291,0,0,0,1,0
64483,rapeseed &mustard,23.7101004539,7.2999806322,37.7294025599,21.8044838744,29.450583679,24.7960868486,6.8270229282,0,0,0,1,0
64484,rapeseed &mustard,22.035895184,6.5410457016,28.494719369,20.3656927455,28.443775581,24.76775226,8.8280578167,0,0,0,1,0
64485,rapeseed &mustard,23.5795043505,7.1268640138,33.9687249082,20.2437413627,28.641070088,22.1611521474,8.4808080159,0,0,0,1,0
64486,rapeseed &mustard,22.7507153811,6.3226550594,30.5003749699,21.3839119773,28.0283137744,27.5483567292,9.4381218376,0,0,0,1,0
64487,rapeseed &mustard,24.5477901734,6.9234450086,33.7110523748,21.3886670737,29.2812676176,25.8452322055,9.4578061731,0,0,0,1,0
64488,rapeseed &mustard,24.9178165013,7.0232646337,35.4658176129,20.9128525969,28.8360774096,26.1094363362,9.5752414769,0,0,0,1,0
64489,rapeseed &mustard,24.9274276032,7.2942779991,39.2249234151,21.6378575708,29.5465714719,24.4789731669,7.0021452037,0,0,0,1,0
64490,rapeseed &mustard,22.6910158198,7.4984842571,25.4346032492,21.9995474799,29.767459943,26.3642759632,8.0452766576,0,0,0,1,0
64491,rapeseed &mustard,22.0220331345,6.0037007596,38.1896694935,20.0379882216,29.5325075743,26.5758907103,9.9861922324,0,0,0,1,0
64492,rapeseed &mustard,23.2248492805,7.4391120296,39.063261745,21.907939807,28.4492418097,27.0466408645,8.0451043246,0,0,0,1,0
64493,rapeseed &mustard,23.8174854641,7.4388848322,29.2429845473,21.4088218765,28.6137266679,25.1097823078,7.6982265992,0,0,0,1,0
64494,rapeseed &mustard,23.4154230834,7.3831017027,39.2988359597,20.9675014401,29.0022759216,27.4544665058,9.7971946525,0,0,0,1,0
64495,rapeseed &mustard,22.6723069794,6.5392193646,37.3292632084,21.2973737653,28.7521048192,25.7571755965,8.0179499797,0,0,0,1,0
64496,rapeseed &mustard,23.9633765045,6.1854424048,38.6734097696,20.9493956218,28.937635538,25.7893557802,7.2760690019,0,0,0,1,0
64497,rapeseed &mustard,23.4528977722,6.9736952526,25.4023056412,20.5925280825,28.5032195094,22.9293698804,6.2955987066,0,0,0,1,0
64498,rapeseed &mustard,22.587552859,7.1341261954,29.6697921594,20.8039608215,28.8074121019,24.0672671031,8.8963181775,0,0,0,1,0
64499,rapeseed &mustard,24.0560821619,6.5877656442,31.0699886611,20.01756205,28.1351805585,25.7485323944,8.9115774701,0,0,0,1,0
64500,rapeseed &mustard,22.6147384107,7.0845283663,39.431007766,21.934265172,29.9565813986,26.8880851861,7.7686630742,0,0,0,1,0
64501,rapeseed &mustard,24.9321235427,6.6045430114,26.778612462,21.9189576869,28.9033973151,26.4720505187,7.9072381951,0,0,0,1,0
64502,rapeseed &mustard,23.862694384,7.0552126469,37.6290071085,21.7900271472,28.8706979015,26.5687018616,9.9237771905,0,0,0,1,0
64503,rapeseed &mustard,22.5753967008,6.5001392557,35.8133691158,21.8366784082,29.3956155494,23.90401283,6.135066092,0,0,0,1,0
64504,rapeseed &mustard,23.3725471196,7.2453247383,36.1228535,21.2901760466,28.3156735606,25.1053041519,8.7113826217,0,0,0,1,0
64505,rapeseed &mustard,22.1494977456,6.6147299057,36.1906899969,21.5640712202,29.6090195321,26.3013759177,9.4147115371,0,0,0,1,0
64506,rapeseed &mustard,22.3253594401,7.1783837358,32.1247171771,21.1424260141,28.4689239897,27.7188895453,8.775829454,0,0,0,1,0
64507,rapeseed &mustard,22.0653813763,7.1770124856,38.7316815866,20.9947968665,29.6309036686,25.7660418384,6.1824356062,0,0,0,1,0
64508,rapeseed &mustard,24.3699655103,7.0299421221,36.9432093641,20.5388184306,29.0512854457,23.1974005495,9.7628162096,0,0,0,1,0
64509,rapeseed &mustard,23.6265208434,6.0883676438,30.590370794,21.9824642053,29.1702261686,23.3815426214,7.0049159013,0,0,0,1,0
64510,rapeseed &mustard,24.7678777917,7.0666544366,29.3614141052,20.4132617561,29.6436890343,27.3352691381,7.7160064436,0,0,0,1,0
64511,rapeseed &mustard,22.777899748,6.3338555427,33.7000133213,21.912227467,28.3540762278,23.2892486395,8.5284456365,0,0,0,1,0
64512,rapeseed &mustard,22.5610330472,7.1573760719,34.1851472856,21.3700987038,29.3958360961,26.9980994987,6.0284498914,0,0,0,1,0
64513,rapeseed &mustard,23.2824627719,6.6038864316,29.5346897479,21.0379521328,29.8688392023,24.2203939228,8.5120374986,0,0,0,1,0
64514,rapeseed &mustard,23.3010868824,6.2015350207,28.4889321374,21.7602415183,29.1222800729,25.6487152729,7.835790931,0,0,0,1,0
64515,rapeseed &mustard,22.3253765159,6.0004816251,39.9823202149,20.1695412872,29.2337098135,24.3875728504,7.9020014256,0,0,0,1,0
64516,rapeseed &mustard,24.6078358175,6.9343178352,26.2322755744,20.3337820511,28.9582305322,27.830108267,8.9053333968,0,0,0,1,0
64517,rapeseed &mustard,23.1886540887,6.8892632672,36.8838627435,21.957625146,28.5937835809,25.7455283838,8.6571090904,0,0,0,1,0
64518,rapeseed &mustard,22.0885040802,7.0827915901,30.6168266675,20.2664171843,28.9921938118,22.4825224049,6.7989263899,0,0,0,1,0
64519,rapeseed &mustard,23.9104346556,6.5301137532,32.8604949158,20.6453547395,28.1376476209,25.0571032736,7.291602264,0,0,0,1,0
64520,rapeseed &mustard,23.9363465444,7.2468740305,27.9640826401,20.1457897525,29.568587551,27.2072152631,8.1980954721,0,0,0,1,0
64521,rapeseed &mustard,22.6722199582,7.1756206035,25.624043754,20.5027513694,28.0504719633,23.1369762074,9.0533242963,0,0,0,1,0
64522,rapeseed &mustard,22.4571937208,7.3677655825,36.5680408534,20.1238292323,28.7611784698,27.3554136757,8.2547220738,0,0,0,1,0
64523,rapeseed &mustard,24.24568333,6.7645386729,39.1819556843,21.5376124463,29.7817541293,27.898999326,9.5685602051,0,0,0,1,0
64524,rapeseed &mustard,24.9609146529,6.4038685753,37.8851785836,20.8202598545,29.1298099179,25.0947954835,7.3395278568,0,0,0,1,0
64525,rapeseed &mustard,23.5480185098,6.8015577625,26.1277048834,21.0155152496,28.422161091,22.1885515998,6.9514877301,0,0,0,1,0
64526,rapeseed &mustard,22.3838166816,6.8027069257,25.6805095933,20.0458561127,28.6087765276,22.9309550342,8.8707814799,0,0,0,1,0
64527,rapeseed &mustard,24.5548358435,7.4582531782,33.6717409088,20.3910567525,29.6090130446,24.5662826449,6.6204271825,0,0,0,1,0
64528,rapeseed &mustard,24.0420189754,7.3979462593,34.9627628006,21.5923719379,28.6737280894,24.4667972585,6.6129106591,0,0,0,1,0
64529,rapeseed &mustard,22.9620225558,6.9920710644,29.3302520907,20.4780917436,29.2524653734,25.429673289,9.0614608785,0,0,0,1,0
64530,rapeseed &mustard,24.6513469473,7.2316505496,30.9394183243,21.965044409,29.1210614707,23.6453932696,8.2633075128,0,0,0,1,0
64531,rapeseed &mustard,24.3317670655,7.0678890282,34.0163825032,21.5036077481,29.2008810485,25.5380595898,7.3601103235,0,0,0,1,0
64532,rapeseed &mustard,23.6624387214,6.2447300946,26.0146355845,21.7218923943,28.1474570405,22.7762716913,7.6037459328,0,0,0,1,0
64533,rapeseed &mustard,24.7855044009,6.3275964081,39.841680836,21.6525434315,28.0978438076,25.4011462237,9.3231927285,0,0,0,1,0
64534,rapeseed &mustard,23.6373205919,6.9327312669,39.4215907445,21.8395627345,29.3334651585,23.7365858344,9.3796597791,0,0,0,1,0
64535,rapeseed &mustard,24.9116064461,7.2522078486,30.9019517017,21.6455241711,29.5544077519,22.2795311868,8.9436360306,0,0,0,1,0
64536,rapeseed &mustard,23.3139771832,7.2027003393,26.5738571193,21.6450503314,29.6423265596,26.9935655166,6.4478022678,0,0,0,1,0
64537,rapeseed &mustard,22.1797246465,6.6489497852,31.1152566065,20.6186334485,28.4751502773,24.9468778497,8.3583024099,0,0,0,1,0
